travelCode,userCode,name_x,place,days,price,total,date,code,company,name_y,gender,age
120553,1196,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,04/09/2020,1196,Umbrella LTDA,Kevin Averill,none,27
120554,1196,Hotel BD,Natal (RN),2,242.88,485.76,04/16/2020,1196,Umbrella LTDA,Kevin Averill,none,27
120555,1196,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/23/2020,1196,Umbrella LTDA,Kevin Averill,none,27
120560,1196,Hotel K,Salvador (BH),4,263.41,1053.64,05/28/2020,1196,Umbrella LTDA,Kevin Averill,none,27
120563,1196,Hotel BD,Natal (RN),1,242.88,242.88,06/18/2020,1196,Umbrella LTDA,Kevin Averill,none,27
120564,1196,Hotel AF,Sao Paulo (SP),3,139.1,417.3,06/25/2020,1196,Umbrella LTDA,Kevin Averill,none,27
120565,1196,Hotel Z,Aracaju (SE),3,208.04,624.12,07/02/2020,1196,Umbrella LTDA,Kevin Averill,none,27
120568,1196,Hotel BD,Natal (RN),4,242.88,971.52,07/23/2020,1196,Umbrella LTDA,Kevin Averill,none,27
120573,1196,Hotel K,Salvador (BH),1,263.41,263.41,08/27/2020,1196,Umbrella LTDA,Kevin Averill,none,27
120582,1196,Hotel BD,Natal (RN),4,242.88,971.52,10/29/2020,1196,Umbrella LTDA,Kevin Averill,none,27
120585,1196,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/19/2020,1196,Umbrella LTDA,Kevin Averill,none,27
120586,1196,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/26/2020,1196,Umbrella LTDA,Kevin Averill,none,27
120594,1196,Hotel Z,Aracaju (SE),2,208.04,416.08,01/21/2021,1196,Umbrella LTDA,Kevin Averill,none,27
120595,1196,Hotel K,Salvador (BH),3,263.41,790.23,01/28/2021,1196,Umbrella LTDA,Kevin Averill,none,27
120596,1196,Hotel BP,Brasilia (DF),3,247.62,742.86,02/04/2021,1196,Umbrella LTDA,Kevin Averill,none,27
120597,1196,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/11/2021,1196,Umbrella LTDA,Kevin Averill,none,27
120604,1196,Hotel AU,Recife (PE),4,312.83,1251.32,04/01/2021,1196,Umbrella LTDA,Kevin Averill,none,27
120605,1196,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/08/2021,1196,Umbrella LTDA,Kevin Averill,none,27
120612,1196,Hotel BD,Natal (RN),3,242.88,728.64,05/27/2021,1196,Umbrella LTDA,Kevin Averill,none,27
120621,1196,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/29/2021,1196,Umbrella LTDA,Kevin Averill,none,27
120624,1196,Hotel AF,Sao Paulo (SP),4,139.1,556.4,08/19/2021,1196,Umbrella LTDA,Kevin Averill,none,27
120626,1196,Hotel BW,Campo Grande (MS),3,60.39,181.17,09/02/2021,1196,Umbrella LTDA,Kevin Averill,none,27
120627,1196,Hotel AU,Recife (PE),3,312.83,938.49,09/09/2021,1196,Umbrella LTDA,Kevin Averill,none,27
120629,1196,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/23/2021,1196,Umbrella LTDA,Kevin Averill,none,27
120630,1196,Hotel BD,Natal (RN),4,242.88,971.52,09/30/2021,1196,Umbrella LTDA,Kevin Averill,none,27
120635,1196,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/04/2021,1196,Umbrella LTDA,Kevin Averill,none,27
120639,1196,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/02/2021,1196,Umbrella LTDA,Kevin Averill,none,27
120642,1196,Hotel AU,Recife (PE),4,312.83,1251.32,12/23/2021,1196,Umbrella LTDA,Kevin Averill,none,27
120646,1196,Hotel AF,Sao Paulo (SP),2,139.1,278.2,01/20/2022,1196,Umbrella LTDA,Kevin Averill,none,27
120647,1196,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/27/2022,1196,Umbrella LTDA,Kevin Averill,none,27
120651,1196,Hotel BP,Brasilia (DF),3,247.62,742.86,02/24/2022,1196,Umbrella LTDA,Kevin Averill,none,27
120661,1196,Hotel BW,Campo Grande (MS),2,60.39,120.78,05/05/2022,1196,Umbrella LTDA,Kevin Averill,none,27
120666,1196,Hotel BW,Campo Grande (MS),2,60.39,120.78,06/09/2022,1196,Umbrella LTDA,Kevin Averill,none,27
120670,1196,Hotel Z,Aracaju (SE),2,208.04,416.08,07/07/2022,1196,Umbrella LTDA,Kevin Averill,none,27
120673,1196,Hotel AU,Recife (PE),4,312.83,1251.32,07/28/2022,1196,Umbrella LTDA,Kevin Averill,none,27
120674,1196,Hotel BD,Natal (RN),1,242.88,242.88,08/04/2022,1196,Umbrella LTDA,Kevin Averill,none,27
120675,1196,Hotel K,Salvador (BH),2,263.41,526.82,08/11/2022,1196,Umbrella LTDA,Kevin Averill,none,27
120679,1196,Hotel K,Salvador (BH),1,263.41,263.41,09/08/2022,1196,Umbrella LTDA,Kevin Averill,none,27
120680,1196,Hotel AF,Sao Paulo (SP),4,139.1,556.4,09/15/2022,1196,Umbrella LTDA,Kevin Averill,none,27
120681,1196,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/22/2022,1196,Umbrella LTDA,Kevin Averill,none,27
120697,1196,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/12/2023,1196,Umbrella LTDA,Kevin Averill,none,27
120698,1196,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/19/2023,1196,Umbrella LTDA,Kevin Averill,none,27
120702,1196,Hotel AU,Recife (PE),2,312.83,625.66,02/16/2023,1196,Umbrella LTDA,Kevin Averill,none,27
120706,1197,Hotel BP,Brasilia (DF),1,247.62,247.62,10/10/2019,1197,Umbrella LTDA,Maria Hawthorne,none,58
120707,1197,Hotel BP,Brasilia (DF),4,247.62,990.48,10/17/2019,1197,Umbrella LTDA,Maria Hawthorne,none,58
120708,1197,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/24/2019,1197,Umbrella LTDA,Maria Hawthorne,none,58
120711,1197,Hotel Z,Aracaju (SE),4,208.04,832.16,11/14/2019,1197,Umbrella LTDA,Maria Hawthorne,none,58
120713,1197,Hotel K,Salvador (BH),4,263.41,1053.64,11/28/2019,1197,Umbrella LTDA,Maria Hawthorne,none,58
120716,1197,Hotel Z,Aracaju (SE),3,208.04,624.12,12/19/2019,1197,Umbrella LTDA,Maria Hawthorne,none,58
120718,1197,Hotel BD,Natal (RN),4,242.88,971.52,01/02/2020,1197,Umbrella LTDA,Maria Hawthorne,none,58
120722,1197,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/30/2020,1197,Umbrella LTDA,Maria Hawthorne,none,58
120727,1197,Hotel BD,Natal (RN),1,242.88,242.88,03/05/2020,1197,Umbrella LTDA,Maria Hawthorne,none,58
120728,1197,Hotel BP,Brasilia (DF),3,247.62,742.86,03/12/2020,1197,Umbrella LTDA,Maria Hawthorne,none,58
120730,1197,Hotel BP,Brasilia (DF),2,247.62,495.24,03/26/2020,1197,Umbrella LTDA,Maria Hawthorne,none,58
120733,1197,Hotel BW,Campo Grande (MS),4,60.39,241.56,04/16/2020,1197,Umbrella LTDA,Maria Hawthorne,none,58
120737,1197,Hotel Z,Aracaju (SE),3,208.04,624.12,05/14/2020,1197,Umbrella LTDA,Maria Hawthorne,none,58
120740,1197,Hotel BP,Brasilia (DF),3,247.62,742.86,06/04/2020,1197,Umbrella LTDA,Maria Hawthorne,none,58
120745,1197,Hotel Z,Aracaju (SE),3,208.04,624.12,07/09/2020,1197,Umbrella LTDA,Maria Hawthorne,none,58
120746,1197,Hotel AF,Sao Paulo (SP),4,139.1,556.4,07/16/2020,1197,Umbrella LTDA,Maria Hawthorne,none,58
120748,1197,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/30/2020,1197,Umbrella LTDA,Maria Hawthorne,none,58
120755,1197,Hotel BD,Natal (RN),3,242.88,728.64,09/17/2020,1197,Umbrella LTDA,Maria Hawthorne,none,58
120757,1197,Hotel AU,Recife (PE),4,312.83,1251.32,10/01/2020,1197,Umbrella LTDA,Maria Hawthorne,none,58
120758,1197,Hotel AU,Recife (PE),4,312.83,1251.32,10/08/2020,1197,Umbrella LTDA,Maria Hawthorne,none,58
120761,1197,Hotel Z,Aracaju (SE),3,208.04,624.12,10/29/2020,1197,Umbrella LTDA,Maria Hawthorne,none,58
120763,1197,Hotel BD,Natal (RN),3,242.88,728.64,11/12/2020,1197,Umbrella LTDA,Maria Hawthorne,none,58
120765,1197,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/26/2020,1197,Umbrella LTDA,Maria Hawthorne,none,58
120768,1197,Hotel BD,Natal (RN),1,242.88,242.88,12/17/2020,1197,Umbrella LTDA,Maria Hawthorne,none,58
120769,1197,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/24/2020,1197,Umbrella LTDA,Maria Hawthorne,none,58
120772,1197,Hotel BD,Natal (RN),1,242.88,242.88,01/14/2021,1197,Umbrella LTDA,Maria Hawthorne,none,58
120776,1197,Hotel K,Salvador (BH),3,263.41,790.23,02/11/2021,1197,Umbrella LTDA,Maria Hawthorne,none,58
120778,1197,Hotel BD,Natal (RN),2,242.88,485.76,02/25/2021,1197,Umbrella LTDA,Maria Hawthorne,none,58
120779,1197,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,03/04/2021,1197,Umbrella LTDA,Maria Hawthorne,none,58
120781,1197,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,03/18/2021,1197,Umbrella LTDA,Maria Hawthorne,none,58
120783,1197,Hotel AU,Recife (PE),3,312.83,938.49,04/01/2021,1197,Umbrella LTDA,Maria Hawthorne,none,58
120787,1197,Hotel AF,Sao Paulo (SP),2,139.1,278.2,04/29/2021,1197,Umbrella LTDA,Maria Hawthorne,none,58
120793,1197,Hotel K,Salvador (BH),3,263.41,790.23,06/10/2021,1197,Umbrella LTDA,Maria Hawthorne,none,58
120794,1197,Hotel BW,Campo Grande (MS),4,60.39,241.56,06/17/2021,1197,Umbrella LTDA,Maria Hawthorne,none,58
120796,1197,Hotel K,Salvador (BH),4,263.41,1053.64,07/01/2021,1197,Umbrella LTDA,Maria Hawthorne,none,58
120799,1197,Hotel BP,Brasilia (DF),2,247.62,495.24,07/22/2021,1197,Umbrella LTDA,Maria Hawthorne,none,58
120807,1197,Hotel BP,Brasilia (DF),1,247.62,247.62,09/16/2021,1197,Umbrella LTDA,Maria Hawthorne,none,58
120808,1197,Hotel BD,Natal (RN),3,242.88,728.64,09/23/2021,1197,Umbrella LTDA,Maria Hawthorne,none,58
120810,1197,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,10/07/2021,1197,Umbrella LTDA,Maria Hawthorne,none,58
120817,1197,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/25/2021,1197,Umbrella LTDA,Maria Hawthorne,none,58
120824,1197,Hotel BD,Natal (RN),4,242.88,971.52,01/13/2022,1197,Umbrella LTDA,Maria Hawthorne,none,58
120825,1197,Hotel K,Salvador (BH),1,263.41,263.41,01/20/2022,1197,Umbrella LTDA,Maria Hawthorne,none,58
120827,1197,Hotel AF,Sao Paulo (SP),1,139.1,139.1,02/03/2022,1197,Umbrella LTDA,Maria Hawthorne,none,58
120832,1197,Hotel BW,Campo Grande (MS),4,60.39,241.56,03/10/2022,1197,Umbrella LTDA,Maria Hawthorne,none,58
120833,1197,Hotel BD,Natal (RN),4,242.88,971.52,03/17/2022,1197,Umbrella LTDA,Maria Hawthorne,none,58
120835,1197,Hotel BP,Brasilia (DF),2,247.62,495.24,03/31/2022,1197,Umbrella LTDA,Maria Hawthorne,none,58
120837,1197,Hotel BP,Brasilia (DF),4,247.62,990.48,04/14/2022,1197,Umbrella LTDA,Maria Hawthorne,none,58
120838,1197,Hotel BP,Brasilia (DF),1,247.62,247.62,04/21/2022,1197,Umbrella LTDA,Maria Hawthorne,none,58
120839,1197,Hotel AF,Sao Paulo (SP),4,139.1,556.4,04/28/2022,1197,Umbrella LTDA,Maria Hawthorne,none,58
120840,1197,Hotel BD,Natal (RN),2,242.88,485.76,05/05/2022,1197,Umbrella LTDA,Maria Hawthorne,none,58
120844,1197,Hotel Z,Aracaju (SE),2,208.04,416.08,06/02/2022,1197,Umbrella LTDA,Maria Hawthorne,none,58
120845,1197,Hotel K,Salvador (BH),4,263.41,1053.64,06/09/2022,1197,Umbrella LTDA,Maria Hawthorne,none,58
120847,1197,Hotel BP,Brasilia (DF),1,247.62,247.62,06/23/2022,1197,Umbrella LTDA,Maria Hawthorne,none,58
120852,1197,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/28/2022,1197,Umbrella LTDA,Maria Hawthorne,none,58
120853,1197,Hotel AF,Sao Paulo (SP),2,139.1,278.2,08/04/2022,1197,Umbrella LTDA,Maria Hawthorne,none,58
120856,1197,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,08/25/2022,1197,Umbrella LTDA,Maria Hawthorne,none,58
120858,1197,Hotel BD,Natal (RN),2,242.88,485.76,09/08/2022,1197,Umbrella LTDA,Maria Hawthorne,none,58
120864,1197,Hotel BP,Brasilia (DF),3,247.62,742.86,10/20/2022,1197,Umbrella LTDA,Maria Hawthorne,none,58
120866,1197,Hotel AU,Recife (PE),1,312.83,312.83,11/03/2022,1197,Umbrella LTDA,Maria Hawthorne,none,58
120874,1197,Hotel BP,Brasilia (DF),1,247.62,247.62,12/29/2022,1197,Umbrella LTDA,Maria Hawthorne,none,58
120875,1197,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/05/2023,1197,Umbrella LTDA,Maria Hawthorne,none,58
120876,1197,Hotel K,Salvador (BH),4,263.41,1053.64,01/12/2023,1197,Umbrella LTDA,Maria Hawthorne,none,58
120877,1197,Hotel AU,Recife (PE),3,312.83,938.49,01/19/2023,1197,Umbrella LTDA,Maria Hawthorne,none,58
120882,1197,Hotel Z,Aracaju (SE),2,208.04,416.08,02/23/2023,1197,Umbrella LTDA,Maria Hawthorne,none,58
120888,1198,Hotel Z,Aracaju (SE),3,208.04,624.12,10/24/2019,1198,Umbrella LTDA,Donnie Ames,none,57
120889,1198,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/31/2019,1198,Umbrella LTDA,Donnie Ames,none,57
120895,1198,Hotel BW,Campo Grande (MS),4,60.39,241.56,12/12/2019,1198,Umbrella LTDA,Donnie Ames,none,57
120899,1198,Hotel K,Salvador (BH),3,263.41,790.23,01/09/2020,1198,Umbrella LTDA,Donnie Ames,none,57
120902,1198,Hotel BD,Natal (RN),2,242.88,485.76,01/30/2020,1198,Umbrella LTDA,Donnie Ames,none,57
120916,1198,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/07/2020,1198,Umbrella LTDA,Donnie Ames,none,57
120922,1198,Hotel K,Salvador (BH),2,263.41,526.82,06/18/2020,1198,Umbrella LTDA,Donnie Ames,none,57
120924,1198,Hotel BW,Campo Grande (MS),2,60.39,120.78,07/02/2020,1198,Umbrella LTDA,Donnie Ames,none,57
120927,1198,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/23/2020,1198,Umbrella LTDA,Donnie Ames,none,57
120929,1198,Hotel K,Salvador (BH),2,263.41,526.82,08/06/2020,1198,Umbrella LTDA,Donnie Ames,none,57
120932,1198,Hotel K,Salvador (BH),3,263.41,790.23,08/27/2020,1198,Umbrella LTDA,Donnie Ames,none,57
120934,1198,Hotel BD,Natal (RN),2,242.88,485.76,09/10/2020,1198,Umbrella LTDA,Donnie Ames,none,57
120938,1198,Hotel BD,Natal (RN),1,242.88,242.88,10/08/2020,1198,Umbrella LTDA,Donnie Ames,none,57
120940,1198,Hotel AF,Sao Paulo (SP),3,139.1,417.3,10/22/2020,1198,Umbrella LTDA,Donnie Ames,none,57
120944,1198,Hotel BD,Natal (RN),1,242.88,242.88,11/19/2020,1198,Umbrella LTDA,Donnie Ames,none,57
120946,1199,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,09/26/2019,1199,Umbrella LTDA,Michael Parker,none,44
120947,1199,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/03/2019,1199,Umbrella LTDA,Michael Parker,none,44
120948,1199,Hotel BD,Natal (RN),1,242.88,242.88,10/10/2019,1199,Umbrella LTDA,Michael Parker,none,44
120951,1199,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/31/2019,1199,Umbrella LTDA,Michael Parker,none,44
120954,1199,Hotel BD,Natal (RN),4,242.88,971.52,11/21/2019,1199,Umbrella LTDA,Michael Parker,none,44
120957,1199,Hotel BP,Brasilia (DF),4,247.62,990.48,12/12/2019,1199,Umbrella LTDA,Michael Parker,none,44
120959,1199,Hotel AU,Recife (PE),2,312.83,625.66,12/26/2019,1199,Umbrella LTDA,Michael Parker,none,44
120963,1199,Hotel Z,Aracaju (SE),4,208.04,832.16,01/23/2020,1199,Umbrella LTDA,Michael Parker,none,44
120964,1199,Hotel Z,Aracaju (SE),4,208.04,832.16,01/30/2020,1199,Umbrella LTDA,Michael Parker,none,44
120967,1199,Hotel K,Salvador (BH),2,263.41,526.82,02/20/2020,1199,Umbrella LTDA,Michael Parker,none,44
120973,1200,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/17/2019,1200,Umbrella LTDA,Alicia Gilchrist,female,62
120976,1200,Hotel BD,Natal (RN),1,242.88,242.88,11/07/2019,1200,Umbrella LTDA,Alicia Gilchrist,female,62
120980,1200,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/05/2019,1200,Umbrella LTDA,Alicia Gilchrist,female,62
120985,1200,Hotel K,Salvador (BH),3,263.41,790.23,01/09/2020,1200,Umbrella LTDA,Alicia Gilchrist,female,62
120988,1201,Hotel Z,Aracaju (SE),4,208.04,832.16,10/10/2019,1201,Umbrella LTDA,Samuel Bejarano,male,36
120992,1201,Hotel K,Salvador (BH),3,263.41,790.23,11/07/2019,1201,Umbrella LTDA,Samuel Bejarano,male,36
120998,1201,Hotel BP,Brasilia (DF),3,247.62,742.86,12/19/2019,1201,Umbrella LTDA,Samuel Bejarano,male,36
121002,1201,Hotel BP,Brasilia (DF),1,247.62,247.62,01/16/2020,1201,Umbrella LTDA,Samuel Bejarano,male,36
121003,1201,Hotel Z,Aracaju (SE),4,208.04,832.16,01/23/2020,1201,Umbrella LTDA,Samuel Bejarano,male,36
121005,1201,Hotel K,Salvador (BH),1,263.41,263.41,02/06/2020,1201,Umbrella LTDA,Samuel Bejarano,male,36
121006,1201,Hotel AF,Sao Paulo (SP),2,139.1,278.2,02/13/2020,1201,Umbrella LTDA,Samuel Bejarano,male,36
121009,1201,Hotel BW,Campo Grande (MS),4,60.39,241.56,03/05/2020,1201,Umbrella LTDA,Samuel Bejarano,male,36
121012,1201,Hotel K,Salvador (BH),4,263.41,1053.64,03/26/2020,1201,Umbrella LTDA,Samuel Bejarano,male,36
121013,1201,Hotel K,Salvador (BH),4,263.41,1053.64,04/02/2020,1201,Umbrella LTDA,Samuel Bejarano,male,36
121016,1201,Hotel BD,Natal (RN),1,242.88,242.88,04/23/2020,1201,Umbrella LTDA,Samuel Bejarano,male,36
121018,1201,Hotel AU,Recife (PE),1,312.83,312.83,05/07/2020,1201,Umbrella LTDA,Samuel Bejarano,male,36
121020,1201,Hotel BP,Brasilia (DF),1,247.62,247.62,05/21/2020,1201,Umbrella LTDA,Samuel Bejarano,male,36
121022,1201,Hotel Z,Aracaju (SE),3,208.04,624.12,06/04/2020,1201,Umbrella LTDA,Samuel Bejarano,male,36
121024,1201,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,06/18/2020,1201,Umbrella LTDA,Samuel Bejarano,male,36
121025,1201,Hotel BW,Campo Grande (MS),3,60.39,181.17,06/25/2020,1201,Umbrella LTDA,Samuel Bejarano,male,36
121031,1201,Hotel AF,Sao Paulo (SP),3,139.1,417.3,08/06/2020,1201,Umbrella LTDA,Samuel Bejarano,male,36
121033,1201,Hotel BD,Natal (RN),4,242.88,971.52,08/20/2020,1201,Umbrella LTDA,Samuel Bejarano,male,36
121038,1201,Hotel K,Salvador (BH),2,263.41,526.82,09/24/2020,1201,Umbrella LTDA,Samuel Bejarano,male,36
121046,1201,Hotel BW,Campo Grande (MS),4,60.39,241.56,11/19/2020,1201,Umbrella LTDA,Samuel Bejarano,male,36
121050,1201,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/17/2020,1201,Umbrella LTDA,Samuel Bejarano,male,36
121063,1201,Hotel K,Salvador (BH),2,263.41,526.82,03/18/2021,1201,Umbrella LTDA,Samuel Bejarano,male,36
121068,1201,Hotel K,Salvador (BH),1,263.41,263.41,04/22/2021,1201,Umbrella LTDA,Samuel Bejarano,male,36
121073,1201,Hotel AU,Recife (PE),1,312.83,312.83,05/27/2021,1201,Umbrella LTDA,Samuel Bejarano,male,36
121075,1201,Hotel Z,Aracaju (SE),4,208.04,832.16,06/10/2021,1201,Umbrella LTDA,Samuel Bejarano,male,36
121079,1201,Hotel K,Salvador (BH),4,263.41,1053.64,07/08/2021,1201,Umbrella LTDA,Samuel Bejarano,male,36
121081,1201,Hotel Z,Aracaju (SE),1,208.04,208.04,07/22/2021,1201,Umbrella LTDA,Samuel Bejarano,male,36
121082,1201,Hotel Z,Aracaju (SE),3,208.04,624.12,07/29/2021,1201,Umbrella LTDA,Samuel Bejarano,male,36
121089,1201,Hotel BD,Natal (RN),1,242.88,242.88,09/16/2021,1201,Umbrella LTDA,Samuel Bejarano,male,36
121090,1201,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/23/2021,1201,Umbrella LTDA,Samuel Bejarano,male,36
121094,1201,Hotel AU,Recife (PE),2,312.83,625.66,10/21/2021,1201,Umbrella LTDA,Samuel Bejarano,male,36
121095,1201,Hotel BP,Brasilia (DF),1,247.62,247.62,10/28/2021,1201,Umbrella LTDA,Samuel Bejarano,male,36
121098,1201,Hotel AU,Recife (PE),4,312.83,1251.32,11/18/2021,1201,Umbrella LTDA,Samuel Bejarano,male,36
121106,1201,Hotel BW,Campo Grande (MS),3,60.39,181.17,01/13/2022,1201,Umbrella LTDA,Samuel Bejarano,male,36
121109,1201,Hotel AF,Sao Paulo (SP),2,139.1,278.2,02/03/2022,1201,Umbrella LTDA,Samuel Bejarano,male,36
121118,1201,Hotel Z,Aracaju (SE),3,208.04,624.12,04/07/2022,1201,Umbrella LTDA,Samuel Bejarano,male,36
121121,1201,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/28/2022,1201,Umbrella LTDA,Samuel Bejarano,male,36
121122,1201,Hotel BD,Natal (RN),1,242.88,242.88,05/05/2022,1201,Umbrella LTDA,Samuel Bejarano,male,36
121125,1201,Hotel BP,Brasilia (DF),3,247.62,742.86,05/26/2022,1201,Umbrella LTDA,Samuel Bejarano,male,36
121126,1201,Hotel BP,Brasilia (DF),3,247.62,742.86,06/02/2022,1201,Umbrella LTDA,Samuel Bejarano,male,36
121140,1202,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/10/2019,1202,Umbrella LTDA,Lauren Saenz,none,37
121141,1202,Hotel BD,Natal (RN),1,242.88,242.88,10/17/2019,1202,Umbrella LTDA,Lauren Saenz,none,37
121142,1202,Hotel Z,Aracaju (SE),3,208.04,624.12,10/24/2019,1202,Umbrella LTDA,Lauren Saenz,none,37
121146,1202,Hotel BW,Campo Grande (MS),1,60.39,60.39,11/21/2019,1202,Umbrella LTDA,Lauren Saenz,none,37
121149,1202,Hotel BP,Brasilia (DF),3,247.62,742.86,12/12/2019,1202,Umbrella LTDA,Lauren Saenz,none,37
121150,1202,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/19/2019,1202,Umbrella LTDA,Lauren Saenz,none,37
121151,1202,Hotel Z,Aracaju (SE),3,208.04,624.12,12/26/2019,1202,Umbrella LTDA,Lauren Saenz,none,37
121152,1202,Hotel BP,Brasilia (DF),1,247.62,247.62,01/02/2020,1202,Umbrella LTDA,Lauren Saenz,none,37
121155,1202,Hotel Z,Aracaju (SE),2,208.04,416.08,01/23/2020,1202,Umbrella LTDA,Lauren Saenz,none,37
121161,1202,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/05/2020,1202,Umbrella LTDA,Lauren Saenz,none,37
121162,1202,Hotel K,Salvador (BH),2,263.41,526.82,03/12/2020,1202,Umbrella LTDA,Lauren Saenz,none,37
121163,1202,Hotel BW,Campo Grande (MS),4,60.39,241.56,03/19/2020,1202,Umbrella LTDA,Lauren Saenz,none,37
121166,1202,Hotel Z,Aracaju (SE),4,208.04,832.16,04/09/2020,1202,Umbrella LTDA,Lauren Saenz,none,37
121172,1202,Hotel AF,Sao Paulo (SP),1,139.1,139.1,05/21/2020,1202,Umbrella LTDA,Lauren Saenz,none,37
121178,1202,Hotel Z,Aracaju (SE),2,208.04,416.08,07/02/2020,1202,Umbrella LTDA,Lauren Saenz,none,37
121179,1202,Hotel BW,Campo Grande (MS),1,60.39,60.39,07/09/2020,1202,Umbrella LTDA,Lauren Saenz,none,37
121183,1202,Hotel BP,Brasilia (DF),1,247.62,247.62,08/06/2020,1202,Umbrella LTDA,Lauren Saenz,none,37
121189,1202,Hotel Z,Aracaju (SE),2,208.04,416.08,09/17/2020,1202,Umbrella LTDA,Lauren Saenz,none,37
121190,1202,Hotel BD,Natal (RN),4,242.88,971.52,09/24/2020,1202,Umbrella LTDA,Lauren Saenz,none,37
121191,1202,Hotel BP,Brasilia (DF),3,247.62,742.86,10/01/2020,1202,Umbrella LTDA,Lauren Saenz,none,37
121193,1202,Hotel BP,Brasilia (DF),2,247.62,495.24,10/15/2020,1202,Umbrella LTDA,Lauren Saenz,none,37
121197,1202,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/12/2020,1202,Umbrella LTDA,Lauren Saenz,none,37
121199,1202,Hotel BP,Brasilia (DF),1,247.62,247.62,11/26/2020,1202,Umbrella LTDA,Lauren Saenz,none,37
121204,1202,Hotel AU,Recife (PE),1,312.83,312.83,12/31/2020,1202,Umbrella LTDA,Lauren Saenz,none,37
121205,1202,Hotel BP,Brasilia (DF),2,247.62,495.24,01/07/2021,1202,Umbrella LTDA,Lauren Saenz,none,37
121208,1202,Hotel AU,Recife (PE),1,312.83,312.83,01/28/2021,1202,Umbrella LTDA,Lauren Saenz,none,37
121212,1202,Hotel K,Salvador (BH),3,263.41,790.23,02/25/2021,1202,Umbrella LTDA,Lauren Saenz,none,37
121213,1202,Hotel BD,Natal (RN),2,242.88,485.76,03/04/2021,1202,Umbrella LTDA,Lauren Saenz,none,37
121216,1202,Hotel BW,Campo Grande (MS),4,60.39,241.56,03/25/2021,1202,Umbrella LTDA,Lauren Saenz,none,37
121217,1203,Hotel AU,Recife (PE),1,312.83,312.83,09/26/2019,1203,Umbrella LTDA,Troy Stenberg,none,53
121218,1203,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/03/2019,1203,Umbrella LTDA,Troy Stenberg,none,53
121224,1203,Hotel BW,Campo Grande (MS),3,60.39,181.17,11/14/2019,1203,Umbrella LTDA,Troy Stenberg,none,53
121226,1203,Hotel BD,Natal (RN),2,242.88,485.76,11/28/2019,1203,Umbrella LTDA,Troy Stenberg,none,53
121227,1203,Hotel AU,Recife (PE),3,312.83,938.49,12/05/2019,1203,Umbrella LTDA,Troy Stenberg,none,53
121228,1203,Hotel BD,Natal (RN),4,242.88,971.52,12/12/2019,1203,Umbrella LTDA,Troy Stenberg,none,53
121232,1203,Hotel BD,Natal (RN),3,242.88,728.64,01/09/2020,1203,Umbrella LTDA,Troy Stenberg,none,53
121234,1203,Hotel BP,Brasilia (DF),2,247.62,495.24,01/23/2020,1203,Umbrella LTDA,Troy Stenberg,none,53
